Z05_RES	NAME	typologie_ofs	typologie_binaire	PFNONE	PFOBL	PFGEN	PFPROF	PFMAT	PFPRSF	PFPRSS	PFBAC	PFMAS	PFPHD	PFS	PFPRES	ADO	ADUNE	NADFM	NADHO	NADRET	NADINV	NADOTH	ADM	ADF	AD3PRIM	AD3SEC	AD3TERT	ADD1AGR	ADD2EXT	ADD2BAS	ADD2HEA	ADD2LIT	ADD2IS	ADD2CST	ADD3TRD	ADD3TRS	ADD3ACC	ADD3IT	ADD3FIN	ADD3RE	ADD3PRO	ADD3SUP	ADD3ADM	ADD3EDU	ADD3HC	ADD3SOC	ADD3REC
6621.222	Genève Florissant-Malagnou Florence-Boissières	Espace des centres urbains	U	0.010970067	0.121611033	0.061118947	0.117849867	0.077260617	0.047328005	0.031969911	0.101394766	0.205767121	0.043253409	0.110014104	0.071462153	0.910283796	0.089716204	0.17271895	0.065608789	0.311870613	0.03112603	0.031431187	0.516020751	0.483979249	0.003160806	0.085736863	0.911102331	0.003160806	0	0.013828526	0.008692217	0.033188463	0.003160806	0.026866851	0.134729356	0.021335441	0.025286448	0.024101146	0.185302252	0.049387594	0.129197945	0.035163967	0.070327934	0.074278941	0.058474911	0.049782695	0.014223627
6621.31	Genève Sécheron-Prieuré	Espace des centres urbains	U	0.021523179	0.216335541	0.091059603	0.116813834	0.063281825	0.039735099	0.023178808	0.073399558	0.162251656	0.027777778	0.107431935	0.057211185	0.886008641	0.113991359	0.122632104	0.067131938	0.274177468	0.035892323	0.04253905	0.524094384	0.475905616	0.005454545	0.109090909	0.885454545	0.005454545	0	0.011818182	0.016363636	0.032727273	0.001818182	0.046363636	0.110909091	0.039545455	0.083181818	0.027272727	0.078181818	0.024090909	0.104545455	0.078181818	0.065	0.077272727	0.050454545	0.065909091	0.019545455
6621.32	Genève ONU-Rigot-Vermont	Espace des centres urbains	U	0.012984671	0.215870153	0.099008115	0.207033363	0.068890893	0.056086564	0.02651037	0.058250676	0.109107304	0.021460775	0.083859333	0.040937782	0.903730018	0.096269982	0.129662522	0.056483126	0.489520426	0.053641208	0.023801066	0.514387211	0.485612789	0.005793226	0.090463458	0.903743316	0.005793226	0	0.007575758	0.006684492	0.024064171	0.010249554	0.041889483	0.107843137	0.105614973	0.045008913	0.028074866	0.087344029	0.009358289	0.085561497	0.059714795	0.098930481	0.081550802	0.061497326	0.056149733	0.018270945
6621.33	Genève Grand-Pré	Espace des centres urbains	U	0.030511811	0.235826772	0.079724409	0.142716535	0.062401575	0.049015748	0.027165354	0.063385827	0.15019685	0.018110236	0.081299213	0.059645669	0.88556338	0.11443662	0.092253521	0.046478873	0.335915493	0.071126761	0.029577465	0.510211268	0.489788732	0.005982513	0.104003682	0.890013806	0.005982513	0	0.014726185	0.008283479	0.02945237	0.014265992	0.037275656	0.127013346	0.042797975	0.071329959	0.027611597	0.080073631	0.014265992	0.114588127	0.074551312	0.052462034	0.06304648	0.052001841	0.065807639	0.022089277
6621.341	Genève Bouchet-Moillebeau genêts-Vignes	Espace des centres urbains	U	0.013303213	0.166666667	0.079066265	0.131526104	0.083082329	0.036395582	0.023092369	0.079568273	0.185993976	0.037148594	0.119728916	0.044427711	0.898138573	0.101861427	0.196483971	0.077042399	0.385729059	0.027921406	0.04188211	0.499482937	0.500517063	0.002043597	0.069482289	0.928474114	0.002043597	0	0.005449591	0.00613079	0.03746594	0.008174387	0.01226158	0.119209809	0.059264305	0.039509537	0.026566757	0.144414169	0.035422343	0.115803815	0.052452316	0.063351499	0.075613079	0.048365123	0.0626703	0.005449591
6621.342	Genève Bouchet-Moillebeau Crêts	Espace des centres urbains	U	0.011989101	0.164305177	0.117166213	0.189918256	0.082561308	0.049318801	0.019346049	0.080926431	0.168119891	0.026702997	0.052861035	0.036784741	0.886052304	0.113947696	0.118306351	0.064757161	0.872976339	0.04234122	0.039227895	0.54109589	0.45890411	0.006425703	0.106827309	0.886746988	0.006425703	0.003212851	0.015261044	0.010441767	0.023293173	0.020883534	0.03373494	0.074698795	0.084337349	0.069076305	0.032931727	0.125301205	0.031325301	0.081927711	0.037751004	0.065863454	0.047389558	0.063453815	0.049799197	0.017670683
6621.343	Genève Bouchet-Moillebeau Bouchet	Espace des centres urbains	U	0.014359699	0.172787194	0.081214689	0.150659134	0.092749529	0.044491525	0.030838041	0.075329567	0.130178908	0.016007533	0.130649718	0.060734463	0.864708714	0.135291286	0.186326432	0.08184882	0.324025036	0.038035628	0.041887338	0.489648532	0.510351468	0.005844156	0.106493506	0.887662338	0.005844156	0	0.027922078	0.004545455	0.024675325	0.011688312	0.037662338	0.091558442	0.052597403	0.040909091	0.035714286	0.077922078	0.030519481	0.090909091	0.074675325	0.074025974	0.085714286	0.077922078	0.071428571	0.014285714
6621.351	Genève Charmilles-Châtelaine Servette	Espace des centres urbains	U	0.02097429	0.244474515	0.083897158	0.163283717	0.074875959	0.055254849	0.025033829	0.068110059	0.136671177	0.02435724	0.059765449	0.043301759	0.898946547	0.101053453	0.113928989	0.048380804	0.344518143	0.055403824	0.033554428	0.538041358	0.461958642	0.008179959	0.138548057	0.853271984	0.008179959	0.00204499	0.015848671	0.019427403	0.029141104	0.011758691	0.060327198	0.128834356	0.051124744	0.053169734	0.01993865	0.086400818	0.017382413	0.101738241	0.096625767	0.047546012	0.058793456	0.037321063	0.061349693	0.018404908
6621.352	Genève Charmilles-Châtelaine Charmilles	Espace des centres urbains	U	0.030721118	0.221302428	0.079470199	0.144223694	0.073031641	0.036423841	0.019131714	0.055739514	0.130058867	0.018579838	0.122516556	0.068800589	0.881201485	0.118798515	0.11441107	0.064461694	0.272696591	0.046574418	0.031724603	0.534930813	0.465069187	0.001721911	0.112785192	0.885492897	0.001721911	0.001721911	0.009040034	0.007748601	0.034438226	0.001721911	0.058114507	0.118811881	0.046061128	0.083512699	0.028411537	0.111493758	0.031855359	0.076625054	0.068445975	0.052518295	0.076625054	0.044769694	0.062849763	0.021523892
6621.353	Genève Charmilles-Châtelaine Liotard-Bourgogne	Espace des centres urbains	U	0.020686714	0.266581361	0.098528471	0.156963105	0.070804009	0.040520367	0.023672425	0.045638729	0.102580508	0.021326509	0.097675411	0.055022393	0.8696	0.1304	0.1224	0.0616	0.32	0.08	0.046	0.5492	0.4508	0.011081794	0.117150396	0.87176781	0.011081794	0	0.011609499	0.015831135	0.025329815	0.013192612	0.051187335	0.113456464	0.060158311	0.084960422	0.024802111	0.079155673	0.032189974	0.077044855	0.053825858	0.0823219	0.069129288	0.064907652	0.063852243	0.014775726
6621.354	Genève Charmilles-Châtelaine Châtelaine-Vieusseux	Espace des centres urbains	U	0.016666667	0.278298611	0.097569444	0.194965278	0.059375	0.044444444	0.019618056	0.041840278	0.0578125	0.009201389	0.112326389	0.067881944	0.874115983	0.125884017	0.153818953	0.066478076	0.388260255	0.064356436	0.035714286	0.557637907	0.442362093	0.006323397	0.126919603	0.866757001	0.006323397	0	0.01535682	0.008130081	0.040650407	0.008130081	0.054652213	0.164859982	0.075429088	0.041553749	0.027100271	0.056007227	0.020325203	0.048780488	0.098012647	0.060072267	0.071364047	0.050135501	0.078139115	0.019421861
6621.361	Genève St-Jean-Aïre St-Jean	Espace des centres urbains	U	0.018122977	0.18425027	0.081553398	0.150593312	0.064724919	0.04832794	0.037971953	0.065803668	0.203020496	0.013376483	0.077669903	0.054584682	0.904946996	0.095053004	0.104240283	0.034982332	0.266077739	0.028268551	0.009540636	0.52614841	0.47385159	0.006233304	0.119323241	0.874443455	0.006233304	0	0.007569012	0.008014248	0.02760463	0	0.076135352	0.106411398	0.02983081	0.055209261	0.036064114	0.095280499	0.027159394	0.110418522	0.052092609	0.078361532	0.087711487	0.040071238	0.077025824	0.015138023
6621.362	Genève St-Jean-Aïre Aïre	Espace des centres urbains	U	0.020323427	0.239729021	0.095498252	0.205638112	0.051573427	0.039117133	0.025568182	0.031031469	0.080201049	0.01048951	0.148382867	0.052447552	0.888461538	0.111538462	0.150854701	0.06025641	0.301282051	0.046153846	0.038034188	0.521794872	0.478205128	0.002261164	0.182023742	0.815715093	0.002261164	0	0.007348785	0.007348785	0.041831543	0.018089316	0.107405314	0.14584511	0.051441492	0.061616733	0.036178632	0.08027134	0.023176936	0.08027134	0.070096099	0.071226682	0.049745619	0.049745619	0.066704353	0.009044658
6622.1	Genthod Collex-Bossy Versoix-Richelien	Espace sous influence des centres urbains	N	0.014523708	0.112558736	0.0704827	0.170867151	0.084792824	0.058308415	0.029261	0.080521145	0.161896625	0.028406664	0.142887655	0.045493379	0.937841243	0.062158757	0.180596388	0.076858463	0.320033599	0.024779504	0.021839563	0.574128517	0.425871483	0.033595801	0.111811024	0.854593176	0.033595801	0	0.00839895	0.009448819	0.040419948	0.007874016	0.045669291	0.113910761	0.035695538	0.02152231	0.036220472	0.130708661	0.02152231	0.10183727	0.048818898	0.093963255	0.101312336	0.037795276	0.046194226	0.00839895
6623.1	Le Grand-Saconnex Village-Marais	Espace des centres urbains	U	0.014367251	0.180869907	0.086400315	0.184806141	0.087384373	0.046250738	0.01790986	0.059437119	0.135406416	0.019681165	0.11198583	0.055500886	0.903225806	0.096774194	0.164326376	0.075521822	0.357495256	0.029222011	0.023908918	0.535483871	0.464516129	0.005149813	0.106741573	0.888108614	0.005149813	0	0.013108614	0	0.027621723	0.006086142	0.059925094	0.114700375	0.059925094	0.065074906	0.038389513	0.092228464	0.0332397	0.092696629	0.058052434	0.075374532	0.047284644	0.059925094	0.075374532	0.009363296
6623.2	Le Grand-Saconnex Pommier-Tour	Espace des centres urbains	U	0.011549769	0.152456951	0.084418312	0.141327173	0.070768585	0.045779084	0.027089458	0.058378832	0.137757245	0.026879462	0.159176816	0.084418312	0.887573964	0.112426036	0.153390988	0.07419208	0.347291761	0.047792444	0.036868457	0.542558034	0.457441966	0.007194245	0.104316547	0.888489209	0.007194245	0	0.011390887	0.008992806	0.032973621	0.017985612	0.032973621	0.114508393	0.067146283	0.047961631	0.021582734	0.115107914	0.04736211	0.094724221	0.050359712	0.061151079	0.074940048	0.0617506	0.06235012	0.01498801
6628.1	Lancy Petit-Lancy	Espace des centres urbains	U	0.01107814	0.1859545	0.099703264	0.186547972	0.055390702	0.041345203	0.019980218	0.053412463	0.109198813	0.01859545	0.146191889	0.072601385	0.911041748	0.088958252	0.14358174	0.04369879	0.310183379	0.042918455	0.013265704	0.5411627	0.4588373	0	0.092124814	0.907875186	0	0	0.007429421	0.007924715	0.018821199	0.005943536	0.052005944	0.14115899	0.063893016	0.052996533	0.036651808	0.098068351	0.016344725	0.072313026	0.058444775	0.103021298	0.093610698	0.0653789	0.054482417	0.009905894
6628.2	Lancy Caroline	Espace des centres urbains	U	0.028521281	0.258666082	0.117376042	0.235190873	0.06230803	0.038394032	0.01864853	0.034006143	0.056603774	0.009872751	0.085125055	0.055287407	0.918599562	0.081400438	0.106345733	0.06083151	0.503719912	0.052516411	0.023632385	0.50809628	0.49190372	0.006966774	0.167738478	0.825294748	0.006966774	0	0.006966774	0.020364416	0.04340836	0.017684887	0.079314041	0.125401929	0.09807074	0.054126474	0.030010718	0.065916399	0.013933548	0.077170418	0.054126474	0.051982851	0.051446945	0.077170418	0.081457663	0.009646302
6628.3	Lancy Mouilles-Pont-Rouge	Espace des centres urbains	U	0.024496938	0.188626422	0.087139108	0.182502187	0.063867017	0.039545057	0.026421697	0.040944882	0.107086614	0.018897638	0.15135608	0.06911636	0.894037356	0.105962644	0.159123563	0.08441092	0.309267241	0.042025862	0.035201149	0.494612069	0.505387931	0.007619901	0.165844913	0.826535186	0.007619901	0	0.021066786	0.013895114	0.046167638	0.011653967	0.073061407	0.142536979	0.025100852	0.031824294	0.025100852	0.102196325	0.012550426	0.091887046	0.056925146	0.084715374	0.078888391	0.07082026	0.058269834	0.013446885
6628.4	Lancy Grand-Lancy	Espace des centres urbains	U	0.014360313	0.181172034	0.085436612	0.228894691	0.089643168	0.052799536	0.023788802	0.036553525	0.105889179	0.017261387	0.106904555	0.0572962	0.926755944	0.073244056	0.119431539	0.04892047	0.364307188	0.034162339	0.026236677	0.526919923	0.473080077	0.00647139	0.13113079	0.86239782	0.00647139	0	0.012942779	0.010558583	0.033378747	0.010217984	0.064032698	0.130790191	0.051089918	0.028269755	0.035762943	0.105585831	0.030313351	0.089577657	0.060286104	0.070163488	0.076294278	0.063010899	0.078678474	0.014645777
6628.5	Lancy Bachet-Praille	Espace des centres urbains	U	0.035260426	0.282262395	0.092715232	0.205655987	0.058886701	0.038303204	0.028637909	0.028637909	0.065330231	0.00698049	0.102380526	0.054948989	0.888258839	0.111741161	0.108072048	0.058705804	0.333222148	0.064709807	0.041694463	0.585056704	0.414943296	0.011304348	0.193043478	0.795652174	0.011304348	0	0.013478261	0.003913043	0.057391304	0.027391304	0.090869565	0.132173913	0.07	0.06	0.025652174	0.078695652	0.014782609	0.06	0.086956522	0.070434783	0.03173913	0.058695652	0.054782609	0.021304348
6630.1	Meyrin Village	Espace des centres urbains	U	0.029354207	0.242878887	0.095890411	0.218743205	0.056316591	0.054577082	0.022396173	0.0304414	0.073494238	0.012611437	0.107632094	0.055664275	0.907863384	0.092136616	0.124702145	0.076250993	0.281572677	0.042096902	0.026211279	0.521842732	0.478157268	0.026600985	0.160098522	0.813300493	0.026600985	0	0.018226601	0.020689655	0.04137931	0.006403941	0.073399015	0.099014778	0.076847291	0.060098522	0.022660099	0.069950739	0.024137931	0.08817734	0.066995074	0.089655172	0.04729064	0.072906404	0.038423645	0.008374384
6630.2	Meyrin Cointrin-Mategnin-Vernes	Espace des centres urbains	U	0.013125695	0.197330367	0.095884316	0.217130145	0.07942158	0.059176863	0.035595106	0.051835373	0.089432703	0.013570634	0.098776418	0.048720801	0.905435263	0.094564737	0.162174105	0.052585064	0.415377817	0.05125939	0.029164825	0.539991162	0.460008838	0.017927171	0.189915966	0.792156863	0.017927171	0.002240896	0.01232493	0.01512605	0.041456583	0.025210084	0.093557423	0.11372549	0.048739496	0.056022409	0.029691877	0.062184874	0.038095238	0.08627451	0.068347339	0.054341737	0.075630252	0.045938375	0.055462185	0.01232493
6630.3	Meyrin Rian-Bosson-Prunay	Espace des centres urbains	U	0.030078667	0.277649236	0.126099028	0.193891717	0.041416011	0.041184637	0.011105969	0.033317908	0.053910227	0.009717723	0.119389172	0.062239704	0.858700591	0.141299409	0.115856429	0.06406179	0.35892776	0.05542935	0.044070877	0.53839164	0.46160836	0.017740982	0.18746304	0.794795979	0.017740982	0	0.026611473	0.018923714	0.053222945	0.00295683	0.085748078	0.127735068	0.065050266	0.075103489	0.021880544	0.063276168	0.011827321	0.056179775	0.120638675	0.033707865	0.034299231	0.05854524	0.063867534	0.010053223
6630.4	Meyrin Feuillasse-Ste-Cécile	Espace des centres urbains	U	0.016828873	0.258515815	0.098134631	0.223641525	0.056974858	0.045214923	0.018045418	0.044809408	0.066909976	0.009529603	0.103811841	0.057583131	0.879181425	0.120818575	0.114128296	0.070051161	0.385281385	0.060212515	0.032664305	0.520267611	0.479732389	0.026932668	0.169077307	0.803990025	0.026932668	0	0.02394015	0.010473815	0.042394015	0.013965087	0.078304239	0.142144638	0.053366584	0.04638404	0.010972569	0.08478803	0.034912718	0.066334165	0.089276808	0.058354115	0.037406484	0.040897756	0.074314214	0.015461347
6631.1	Onex Village	Espace des centres urbains	U	0.018229656	0.142830295	0.080623943	0.202969367	0.076113512	0.044164631	0.036083443	0.048675061	0.121217816	0.027062582	0.13606465	0.065965044	0.912184413	0.087815587	0.147091109	0.08086352	0.292718624	0.022685693	0.031467252	0.525064032	0.474935968	0.003615002	0.12833258	0.868052418	0.003615002	0	0.021690014	0.009037506	0.035246272	0.005874379	0.05648441	0.12833258	0.036601898	0.042476277	0.038409399	0.122458202	0.026660642	0.106190691	0.046091279	0.08811568	0.078626299	0.068233168	0.037053773	0.00858563
6631.2	Onex Gros-Chêne-Cressy	Espace des centres urbains	U	0.018524433	0.238262536	0.117214947	0.247524752	0.068029384	0.047908017	0.021398914	0.029064197	0.068668157	0.011977004	0.089428298	0.041999361	0.875935162	0.124064838	0.122506234	0.055798005	0.462905237	0.052992519	0.038341646	0.51340399	0.48659601	0.006462036	0.15993538	0.833602585	0.006462036	0	0.012116317	0.015347334	0.03917609	0.025444265	0.067851373	0.1046042	0.049273021	0.041599354	0.022617124	0.086833603	0.025040388	0.071486268	0.057350565	0.10177706	0.059369952	0.050080775	0.102584814	0.012116317
6631.3	Onex Cité-Nouvelle	Espace des centres urbains	U	0.026462915	0.314014163	0.110696981	0.205926202	0.054789415	0.030749161	0.018449497	0.020499441	0.034662691	0.006708908	0.115728662	0.061311964	0.86562732	0.13437268	0.116555308	0.070898293	0.380846325	0.069784707	0.04528582	0.508166295	0.491833705	0.004366812	0.171761281	0.823871907	0.004366812	0	0.018437652	0.018922853	0.028141679	0.003881611	0.102377487	0.131004367	0.067442989	0.075691412	0.02134886	0.059679767	0.03202329	0.063561378	0.108199903	0.062590975	0.035904901	0.056283358	0.069383794	0.004366812
6633.1	Plan-les-Ouates Village-Arare	Espace des centres urbains	U	0.0126	0.1456	0.0736	0.1918	0.0656	0.0424	0.0312	0.0514	0.1102	0.0152	0.1864	0.074	0.923891722	0.076108278	0.163985877	0.067477442	0.187524519	0.023930953	0.017261671	0.553942723	0.446057277	0.005647059	0.151058824	0.843294118	0.005647059	0	0.019294118	0.008	0.048470588	0.014588235	0.060705882	0.147764706	0.044705882	0.025882353	0.036235294	0.083764706	0.008941176	0.086117647	0.050823529	0.124705882	0.063529412	0.066352941	0.060705882	0.012235294
6633.2	Plan-les-Ouates Drize-Saconnex-d'Arve	Espace des centres urbains	U	0.012565445	0.16104712	0.076020942	0.199371728	0.07078534	0.061361257	0.045026178	0.048376963	0.12	0.02617801	0.129842932	0.049424084	0.934536299	0.065463701	0.203944608	0.076374318	0.326898867	0.02811582	0.036928242	0.50944188	0.49055812	0.004108885	0.122752953	0.873138161	0.004108885	0	0.010785824	0.006676939	0.057524397	0.014381099	0.033384694	0.113507961	0.039034412	0.034925526	0.033898305	0.115048793	0.022085259	0.086800205	0.032871084	0.118130457	0.101181305	0.076014381	0.047252183	0.019003595
6634	Pregny-Bellevue	Espace sous influence des centres urbains	N	0.007242234	0.141795312	0.064036592	0.133600152	0.087097389	0.050505051	0.020011435	0.08900324	0.173051267	0.032208881	0.142176482	0.059271965	0.922892529	0.077107471	0.219736316	0.088693568	0.324011187	0.015581302	0.042349181	0.559328805	0.440671195	0.004511278	0.09273183	0.902756892	0.004511278	0	0.014536341	0.007518797	0.034085213	0.014035088	0.022556391	0.15839599	0.029072682	0.064160401	0.028070175	0.112280702	0.027568922	0.087719298	0.052631579	0.071177945	0.074686717	0.053634085	0.047117794	0.012030075
6636	Puplinge-Grands Bois	Espace sous influence des centres urbains	N	0.008141113	0.117141565	0.060606061	0.21076436	0.095205789	0.072139303	0.034599729	0.062189055	0.133197648	0.02578019	0.119402985	0.060832203	0.950776053	0.049223947	0.193791574	0.073614191	0.319290466	0.015964523	0.017738359	0.542350333	0.457649667	0.029204976	0.104921579	0.865873445	0.029204976	0	0.026500811	0.011898323	0.03190914	0.007030827	0.027582477	0.075175771	0.00757166	0.028664143	0.029204976	0.115738237	0.0394808	0.130881558	0.043807463	0.119524067	0.094104922	0.078961601	0.053542455	0.022174148
